placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
93,84,2015-12-15,11,1,2015-2016,Mogi,L. Sorocabana,78.9,21.9,42.6,14.4,37.4,11.9,25.5,16.6,14.7,1.246,7.3,24.0,30.463000000000005,21.3,40.3,53.975,14.4,19.9,72.39199999999998,1.9,10.6,0.7889999999999999,2.7,19.5,0.13999999999999999,14.7,3.3,90.2,71.8,15.6,43.4,12.8,36.5,15.6,20.9,11.5,14.4,0.8380000000000001,5.2,19.3,26.502999999999997,21.7,46.6,46.394,12.8,17.0,74.16499999999999,0.6,12.3,0.8780000000000001,1.6,21.2,0.08499999999999999,14.4,3.6,76.1
83,77,2015-12-15,11,1,2015-2016,Coop/São José Basketball,Paulistano,77.6,25.5,35.8,16.3,32.3,8.4,23.9,13.4,14.8,0.9630000000000001,8.5,22.9,36.361000000000004,17.9,36.0,49.887,16.3,21.3,76.45400000000001,0.8,6.8,0.501,1.7,23.3,0.074,14.8,3.7,79.5,81.8,30.0,40.0,11.8,37.8,11.9,25.9,15.3,13.4,1.285,10.0,25.8,38.559000000000005,20.0,38.9,51.97099999999999,11.8,16.1,73.025,1.6,10.2,0.849,1.3,19.9,0.074,13.4,3.9,94.0
94,68,2015-12-15,11,1,2015-2016,Bauru Basket,Vitória,87.1,32.1,37.6,17.4,36.0,8.1,27.9,18.9,12.1,1.641,10.7,27.9,38.516,18.8,30.8,61.403000000000006,17.4,22.3,76.727,2.0,8.6,0.7589999999999999,0.5,19.2,0.024,12.1,1.8,104.9,70.2,17.4,38.2,14.6,34.1,11.6,22.5,10.3,13.5,0.8240000000000001,5.8,20.0,29.447000000000003,19.1,40.3,47.775999999999996,14.6,20.0,72.821,1.2,9.9,0.782,1.5,17.7,0.09,13.5,4.4,71.7
67,65,2015-12-15,11,1,2015-2016,Caxias do Sul Basquete,Rio Claro,63.7,19.5,29.4,14.8,33.8,8.9,24.9,12.4,16.0,0.7879999999999999,6.5,22.2,30.315999999999995,14.7,35.5,41.884,14.8,21.8,67.81400000000001,1.3,12.7,0.827,1.3,22.8,0.053000000000000005,16.0,3.1,64.4,72.7,25.8,35.6,11.3,32.0,8.5,23.5,17.8,17.0,1.0859999999999999,8.6,23.5,36.698,17.8,33.1,53.684000000000005,11.3,17.8,63.462,2.8,10.6,0.631,2.5,22.0,0.11600000000000002,17.0,4.3,81.9
84,75,2015-12-17,12,1,2015-2016,Paulistano,Mogi,83.7,31.2,40.4,12.1,37.0,11.4,25.6,16.6,13.9,1.347,10.4,26.1,39.886,20.2,37.8,53.909000000000006,12.1,16.5,73.19999999999999,1.8,10.5,0.845,1.5,19.8,0.08299999999999999,13.9,3.8,97.7,79.9,22.8,42.2,14.9,36.8,11.4,25.4,16.1,15.0,1.203,7.6,23.7,32.289,21.1,40.2,53.511,14.9,20.5,72.624,1.7,10.6,0.7789999999999999,2.3,19.5,0.123,15.0,3.3,89.8
90,96,2015-12-17,12,1,2015-2016,Pinheiros,Rio Claro,82.9,16.2,48.4,18.3,40.2,11.9,28.3,12.2,14.7,0.8550000000000001,5.4,16.6,33.235,24.2,47.8,50.759,18.3,24.3,75.393,1.3,9.1,0.6459999999999999,5.5,20.4,0.27699999999999997,14.7,3.1,94.4,75.6,26.1,37.8,11.7,32.2,9.4,22.8,17.5,17.1,1.049,8.7,23.8,36.631,18.9,34.8,53.970000000000006,11.7,18.0,65.188,2.6,10.9,0.648,2.6,23.0,0.11300000000000003,17.1,4.3,84.4
90,81,2015-12-17,12,1,2015-2016,Minas,Macaé Basquete,71.7,19.8,39.4,12.5,34.2,9.8,24.4,16.4,14.3,1.2769999999999997,6.6,20.8,31.795000000000005,19.7,37.9,52.19200000000001,12.5,17.8,67.129,1.6,8.3,0.648,2.5,20.8,0.11699999999999999,14.3,3.3,81.1,79.7,22.2,35.6,21.9,31.1,8.2,22.9,11.0,13.4,0.9179999999999999,7.4,22.6,32.799,17.8,35.8,50.025000000000006,21.9,26.6,81.954,0.7,9.8,0.753,1.1,22.7,0.05399999999999999,13.4,3.5,81.4
82,66,2015-12-17,12,1,2015-2016,Bauru Basket,Fortaleza B. C. / CFO,87.6,31.2,38.4,18.0,38.0,8.5,29.5,19.0,11.5,1.783,10.4,27.8,37.623,19.2,32.0,60.689,18.0,22.8,77.627,1.9,8.0,0.7499999999999999,0.5,18.9,0.025,11.5,1.7,106.6,80.8,27.6,39.0,14.2,35.6,10.7,24.9,11.9,12.8,1.124,9.2,26.9,34.923,19.5,37.9,51.65599999999999,14.2,19.7,71.727,2.0,9.5,0.8230000000000001,1.7,21.1,0.079,12.8,2.0,85.1
88,81,2015-12-17,12,1,2015-2016,Coop/São José Basketball,L. Sorocabana,80.0,27.9,34.4,17.7,32.6,8.4,24.2,14.6,14.4,1.114,9.3,23.8,39.28000000000001,17.2,35.5,48.81999999999999,17.7,22.5,78.954,0.8,6.6,0.49800000000000005,1.8,23.9,0.07699999999999999,14.4,3.8,83.6,71.3,14.4,44.6,12.3,36.6,15.5,21.1,11.4,14.4,0.8290000000000001,4.8,19.6,23.706999999999997,22.3,47.2,46.995999999999995,12.3,16.5,73.62199999999999,0.7,12.2,0.8690000000000001,1.5,22.0,0.074,14.4,4.1,74.7
76,78,2015-12-17,12,1,2015-2016,Sesi Franca,Vitória,80.0,22.8,39.2,18.0,32.5,9.1,23.4,15.3,16.4,1.044,7.6,22.4,32.221000000000004,19.6,36.5,54.604000000000006,18.0,25.5,71.21000000000001,2.6,8.5,0.562,3.0,22.1,0.14,16.4,2.5,83.7,72.0,18.9,38.0,15.1,34.0,12.0,22.0,10.6,13.5,0.843,6.3,20.2,31.538,19.0,39.7,48.327000000000005,15.1,21.1,71.806,1.3,9.8,0.775,1.9,18.3,0.10799999999999998,13.5,3.9,74.2
85,94,2015-12-17,12,1,2015-2016,Brasília,Flamengo,89.8,28.5,45.8,15.5,36.5,12.4,24.1,19.7,14.8,1.504,9.5,24.3,39.815999999999995,22.9,42.4,54.379999999999995,15.5,19.3,81.633,2.3,7.9,0.615,2.7,23.7,0.11400000000000002,14.8,2.8,103.7,85.5,26.4,44.0,15.1,34.3,8.3,26.0,19.8,13.4,1.589,8.8,22.5,39.019999999999996,22.0,39.6,55.068000000000005,15.1,18.9,79.85400000000001,1.1,11.6,0.913,2.1,18.7,0.11499999999999999,13.4,1.5,104.8
80,77,2015-12-19,13,1,2015-2016,Paulistano,Bauru Basket,84.3,30.9,41.4,12.0,37.2,11.4,25.8,16.7,13.6,1.404,10.3,26.1,39.528999999999996,20.7,38.9,53.86800000000001,12.0,16.2,74.03299999999999,1.8,10.6,0.8809999999999999,1.6,20.3,0.087,13.6,3.9,98.6,86.5,30.6,37.6,18.3,38.7,9.2,29.5,18.7,11.6,1.738,10.2,28.1,36.49499999999999,18.8,32.9,57.894000000000005,18.3,22.9,79.19800000000001,2.0,8.1,0.7549999999999999,0.5,18.6,0.027000000000000003,11.6,1.8,104.3
67,77,2015-12-20,13,1,2015-2016,Rio Claro,Minas,74.3,26.4,36.6,11.3,32.4,9.3,23.1,16.7,16.8,1.014,8.8,23.9,36.956,18.3,34.9,52.080000000000005,11.3,17.1,66.46600000000001,2.5,10.9,0.665,2.8,22.9,0.123,16.8,4.2,82.8,71.9,18.9,40.2,12.8,34.8,9.7,25.1,16.2,14.8,1.2209999999999996,6.3,19.4,33.077,20.1,38.7,52.19200000000001,12.8,18.0,67.84200000000001,1.6,8.3,0.6159999999999999,2.3,20.1,0.11000000000000001,14.8,3.2,81.8
74,65,2015-12-20,13,1,2015-2016,Vitória,Caxias do Sul Basquete,73.0,20.4,37.6,15.0,33.9,11.5,22.4,11.4,13.7,0.889,6.8,20.5,33.874,18.8,38.7,49.041000000000004,15.0,20.9,72.07099999999998,1.2,9.7,0.7610000000000001,1.9,18.2,0.10899999999999999,13.7,3.7,76.7,65.4,20.7,30.2,14.5,33.2,8.4,24.8,12.1,15.9,0.7699999999999999,6.9,22.3,31.712000000000007,15.1,35.1,43.848,14.5,20.9,67.81400000000001,1.3,12.5,0.818,1.3,23.1,0.053000000000000005,15.9,3.2,66.8
94,77,2015-12-20,13,1,2015-2016,Flamengo,Coop/São José Basketball,86.0,27.6,44.6,13.8,34.4,8.5,25.9,19.6,13.2,1.6,9.2,23.2,39.495999999999995,22.3,39.8,55.515,13.8,17.6,77.593,1.1,11.3,0.901,2.1,17.4,0.12199999999999997,13.2,1.6,104.9,80.9,27.9,35.6,17.4,31.8,8.5,23.3,15.3,14.2,1.1800000000000002,9.3,23.4,40.04200000000001,17.8,36.4,49.312,17.4,22.5,76.646,0.9,6.8,0.519,1.8,24.1,0.07699999999999999,14.2,3.8,84.6
0,20,2015-12-20,13,1,2015-2016,L. Sorocabana,Sesi Franca,66.2,12.0,42.2,12.0,33.7,14.2,19.5,10.3,13.4,0.7860000000000001,4.0,17.5,20.374,21.1,43.8,47.763,12.0,15.9,74.69299999999998,0.9,11.5,0.873,1.5,20.3,0.11099999999999999,13.4,3.9,69.7,75.7,21.9,37.2,16.6,30.3,8.3,22.0,14.6,15.2,1.0559999999999998,7.3,21.0,32.116,18.6,33.9,57.604,16.6,23.3,72.172,2.3,7.8,0.5559999999999999,2.9,20.2,0.146,15.2,2.3,80.4
70,82,2015-12-20,13,1,2015-2016,Macaé Basquete,Mogi,80.3,21.9,36.6,21.8,32.3,8.1,24.2,11.7,14.7,0.8879999999999999,7.3,21.3,34.107,18.3,36.4,50.685,21.8,26.1,83.621,0.8,9.9,0.684,1.2,22.8,0.057999999999999996,14.7,3.5,84.3,80.5,23.7,41.6,15.2,35.5,10.9,24.6,16.1,15.0,1.203,7.9,24.1,32.93,20.8,38.8,54.315999999999995,15.2,20.7,73.23299999999999,1.9,10.8,0.795,2.2,19.9,0.11700000000000002,15.0,2.9,90.3
68,63,2015-12-20,13,1,2015-2016,Fortaleza B. C. / CFO,Pinheiros,79.6,26.4,39.2,14.0,34.8,10.1,24.7,11.4,13.1,1.04,8.8,26.5,34.104,19.6,36.7,53.51399999999999,14.0,19.9,70.073,2.1,9.9,0.8389999999999999,1.6,21.3,0.07300000000000001,13.1,2.4,83.5,82.4,15.9,48.0,18.5,41.4,12.0,29.4,12.3,14.7,0.8630000000000001,5.3,16.0,33.378,24.0,47.6,50.507,18.5,24.0,77.594,1.5,8.5,0.5999999999999999,5.1,20.3,0.25999999999999995,14.7,2.9,95.2
79,84,2015-12-22,14,1,2015-2016,Paulistano,Sesi Franca,81.4,30.3,39.2,11.9,37.4,11.7,25.7,16.2,13.3,1.394,10.1,26.3,38.594,19.6,38.9,51.249,11.9,16.1,73.91499999999999,1.6,10.5,0.891,1.7,19.6,0.095,13.3,3.3,94.2,75.6,20.7,38.0,16.9,30.3,8.6,21.7,14.2,15.1,1.04,6.9,20.2,32.038,19.0,35.0,56.726,16.9,23.5,73.144,2.0,8.1,0.574,2.8,19.5,0.146,15.1,2.6,80.0
79,63,2015-12-22,14,1,2015-2016,Macaé Basquete,Coop/São José Basketball,79.8,21.3,37.6,20.9,33.4,8.6,24.8,12.3,14.6,0.9309999999999998,7.1,21.5,32.933,18.8,37.5,50.439,20.9,25.2,83.17099999999999,0.7,9.8,0.683,1.3,21.7,0.06399999999999999,14.6,3.6,84.6,78.1,27.3,33.6,17.2,31.3,8.4,22.9,14.7,15.3,1.068,9.1,23.6,38.975,16.8,35.0,48.516999999999996,17.2,22.3,76.229,0.9,7.2,0.496,1.6,23.9,0.068,15.3,4.0,79.8
84,80,2015-12-22,14,1,2015-2016,L. Sorocabana,Bauru Basket,67.5,13.5,42.2,11.8,33.6,13.7,19.9,10.4,13.6,0.774,4.5,17.5,23.005999999999993,21.1,43.5,48.025000000000006,11.8,15.6,74.825,0.9,11.5,0.849,1.8,19.7,0.12799999999999997,13.6,3.9,72.0,86.2,31.2,37.4,17.6,38.1,9.4,28.7,18.4,11.9,1.7109999999999999,10.4,28.5,36.632000000000005,18.7,33.5,56.734,17.6,22.0,79.577,1.6,8.5,0.7709999999999999,0.8,18.5,0.043000000000000003,11.9,1.6,102.8
79,77,2015-12-22,14,1,2015-2016,Flamengo,Mogi,83.7,28.8,41.2,13.7,35.5,9.4,26.1,19.5,13.7,1.5070000000000001,9.6,24.4,39.056,20.6,38.2,53.727999999999994,13.7,17.8,76.20400000000001,1.0,10.0,0.758,2.3,17.7,0.133,13.7,1.4,100.8,79.9,23.1,41.0,15.8,35.3,10.8,24.5,15.6,14.2,1.339,7.7,24.8,31.249000000000002,20.5,38.7,53.694,15.8,21.4,73.58,1.5,11.3,0.974,1.9,19.4,0.10300000000000001,14.2,2.7,88.9
